Lambda \ p,0.5,0.6,0.7,0.8,0.9
0.2,0.09635244254180587,0.10138068938604763,0.1054468986588283,0.10883461448537585,0.11172246704651581
0.3,0.10145992632446844,0.10705074540637967,0.111594643342818,0.11539595539359906,0.11864764562905172
0.4,0.10543559877148194,0.11148614573034006,0.11642295116132952,0.12056633966642374,0.12412034409822775
0.5,0.10875039531257676,0.11519890530308356,0.12047767986793702,0.1249200969652298,0.1287393609221086
